1.61416,-0.789233,0.473587,
1.61936,0.0722246,-0.570925,
2.26352,0.216099,-1.10461,
3.46505,-0.384923,-1.07229,
5.05897,-1.70982,-0.529057,
6.79674,-3.72664,0.324566,
8.36204,-6.37353,1.16569,
9.40772,-9.48778,1.63394,
9.62589,-12.7344,1.45893,
8.85047,-15.6077,0.584123,
7.15453,-17.5481,-0.779304,
4.87568,-18.1353,-2.21784,
2.52475,-17.2501,-3.28481,
0.606691,-15.1062,-3.68632,
-0.553727,-12.1416,-3.38493,
-0.893435,-8.85496,-2.58133,
-0.575954,-5.68529,-1.60987,
0.118617,-2.97513,-0.814084,
0.912239,-0.986429,-0.45167,
1.60393,0.0842782,-0.648539,
2.08,0.120809,-1.40355,
2.27169,-0.876057,-2.63348,
2.09709,-2.75667,-4.23277,
1.43132,-5.21384,-6.11163,
0.133343,-7.80353,-8.18476,
-1.87164,-10.0022,-10.316,
-4.48988,-11.3123,-12.2635,
-7.39757,-11.4089,-13.6847,
-10.0777,-10.2732,-14.2323,
-11.9658,-8.22754,-13.7021,
-12.6424,-5.82189,-12.142,
-11.9732,-3.61629,-9.8476,
-10.1284,-1.97631,-7.2489,
-7.4988,-0.986135,-4.76543,
-4.57135,-0.499616,-2.71309,
-1.82547,-0.272462,-1.28785,
0.333333,-0.0945956,-0.595199,
1.61141,0.137565,-0.677085,
1.84577,0.429968,-1.51143,
1.00465,0.761946,-2.99164,
-0.826481,1.17067,-4.90891,
-3.45897,1.79326,-6.95336,
-6.60125,2.83099,-8.73962,
-9.85322,4.43977,-9.86219,
-12.7286,6.59482,-9.98723,
-14.7383,9.00856,-8.9696,
-15.5268,11.1723,-6.94616,
-14.9954,12.5288,-4.33625,
-13.3331,12.6936,-1.71744,
-10.9252,11.6024,0.375096,
-8.19855,9.51174,1.62232,
-5.49519,6.88299,1.9859,
-3.03345,4.23306,1.65434,
-0.946965,2.02313,0.922975,
0.654043,0.598936,0.0753786,
1.65278,0.165823,-0.685785,
1.94875,0.78409,-1.24219,
1.51672,2.38258,-1.51302,
0.464302,4.78559,-1.39725,
-0.947034,7.73535,-0.749771,
-2.33614,10.8941,0.580863,
-3.29245,13.837,2.65965,
-3.50429,16.0787,5.36046,
-2.88165,17.1702,8.31634,
-1.60953,16.8528,10.9793,
-0.0845932,15.1836,12.786,
1.24855,12.5394,13.3523,
2.07683,9.47553,12.5934,
2.31964,6.52225,10.717,
2.11465,4.03361,8.12167,
1.72235,2.15754,5.27452,
1.4119,0.905204,2.62095,
1.37559,0.247142,0.534444,
1.69239,0.167846,-0.7118,
2.34223,0.652705,-0.962172,
3.25744,1.62801,-0.183739,
4.38153,2.90047,1.54064,
5.69766,4.13941,4.02003,
7.20279,4.92391,6.95388,
8.83839,4.85447,9.93247,
10.4256,3.70359,12.4733,
11.6653,1.5479,14.1197,
12.23,-1.19634,14.5813,
11.9091,-3.88558,13.8408,
10.7167,-5.87654,12.1527,
8.89237,-6.75673,9.92297,
6.79988,-6.46235,7.5442,
4.79781,-5.24702,5.2829,
3.157,-3.55039,3.26699,
2.04605,-1.84563,1.54893,
1.55529,-0.521945,0.181435,
1.71741,0.174511,-0.748894,
2.50588,0.139129,-1.14849,
3.81988,-0.638416,-0.983064,
5.47379,-2.13283,-0.341371,
7.20072,-4.30915,0.542157,
8.67249,-7.08898,1.3258,
9.54357,-10.2732,1.65832,
9.53005,-13.4814,1.31087,
8.51604,-16.1802,0.290221,
