1.98299,6.82374,7.0973,
2.09256,6.80239,7.0913,
2.22484,6.81687,7.02941,
2.42216,6.81554,6.94976,
2.71831,6.74683,6.89089,
3.13259,6.56111,6.88242,
3.66441,6.2117,6.93539,
4.28966,5.65928,7.03624,
4.96079,4.88166,7.14852,
5.61297,3.88638,7.22371,
6.17764,2.71927,7.21867,
6.60074,1.46166,7.11282,
6.85873,0.214461,6.91685,
6.96477,-0.924951,6.66833,
6.96188,-1.88287,6.4167,
6.90682,-2.61925,6.20535,
6.85236,-3.12733,6.05819,
6.83502,-3.42774,5.97478,
6.8712,-3.5621,5.93317,
6.96027,-3.58814,5.89788,
7.09068,-3.57471,5.82918,
7.24486,-3.59498,5.69059,
7.40025,-3.71703,5.45257,
7.52709,-3.99295,5.09249,
7.58599,-4.44835,4.5936,
7.52939,-5.07453,3.94651,
7.30982,-5.82626,3.15485,
6.89428,-6.62858,2.24296,
6.27973,-7.39388,1.26016,
5.50206,-8.04529,0.27593,
4.63271,-8.53753,-0.634348,
3.76303,-8.86553,-1.40769,
2.98292,-9.05757,-2.00731,
2.36201,-9.15777,-2.42691,
1.93852,-9.20752,-2.68624,
1.71633,-9.23369,-2.82288,
1.66806,-9.24665,-2.88478,
1.74169,-9.24553,-2.92497,
1.86908,-9.22595,-2.99731,
1.97533,-9.1845,-3.15131,
1.98747,-9.11767,-3.42552,
1.84216,-9.01586,-3.84033,
1.49279,-8.85719,-4.39155,
0.916971,-8.60647,-5.04691,
0.123598,-8.22319,-5.74762,
-0.843586,-7.67752,-6.41738,
-1.9104,-6.96818,-6.97921,
-2.98619,-6.13244,-7.37594,
-3.98361,-5.24179,-7.58627,
-4.83619,-4.38391,-7.62907,
-5.5068,-3.63945,-7.55389,
-5.98574,-3.06304,-7.42281,
-6.28289,-2.67435,-7.29211,
-6.42009,-2.45829,-7.20039,
-6.42744,-2.3713,-7.1654,
-6.34296,-2.35041,-7.18766,
-6.21257,-2.32333,-7.25659,
-6.08697,-2.21825,-7.35499,
-6.01428,-1.97212,-7.45958,
-6.0297,-1.53712,-7.53845,
-6.14558,-0.886196,-7.54889,
-6.34586,-0.0189577,-7.43998,
-6.58843,1.03278,-7.16237,
-6.81646,2.20368,-6.68394,
-6.97642,3.40268,-6.00526,
-7.03583,4.53115,-5.167,
-6.99276,5.506,-4.24401,
-6.87272,6.27788,-3.32795,
-6.71531,6.83656,-2.50585,
-6.55777,7.20333,-1.84282,
-6.42276,7.4169,-1.37304,
-6.31383,7.521,-1.09833,
-6.21795,7.55823,-0.99165,
-6.11254,7.56952,-1.00316,
-5.97316,7.59499,-1.06789,
-5.77875,7.67212,-1.11427,
-5.5129,7.82931,-1.07249,
-5.16176,8.07662,-0.882319,
-4.71185,8.3973,-0.500667,
-4.15139,8.74509,0.0906306,
-3.47663,9.05086,0.878132,
-2.70081,9.23956,1.81475,
-1.85988,9.25356,2.8264,
-1.0095,9.07333,3.82779,
-0.212624,8.72591,4.7423,
0.476999,8.27639,5.51734,
1.02745,7.80687,6.12914,
1.43275,7.39227,6.57741,
1.70923,7.08239,6.87547,
1.88854,6.89424,7.04251,
2.01123,6.81413,7.10103,
2.12213,6.80593,7.07841,
2.26639,6.82137,7.00864,
2.4848,6.80849,6.93065,
2.8082,6.7161,6.88175,
3.25158,6.49513,6.88794,
3.8089,6.10006,6.95466,
4.45023,5.49461,7.06235,
5.12302,4.66257,7.17038,
5.76004,3.62025,7.22977,
