0.075666,0.0418387,-0.0499015,-0.0148451,0.057067,0.0806714,-0.0546605,-0.0777871,-0.185457,0.116934,
0.063121,0.0279644,-0.0678569,-0.0313772,0.0444825,0.0701646,-0.0716337,-0.0962868,-0.20581,0.104128,
0.0495258,0.0129715,-0.0871609,-0.049135,0.0309144,0.0587599,-0.08981,-0.116128,-0.227484,0.0902056,
0.0347496,-0.00327316,-0.107962,-0.0682522,0.016241,0.0463353,-0.109321,-0.137456,-0.25061,0.0750331,
0.018638,-0.0209263,-0.130434,-0.0888846,0.000318046,0.032745,-0.130322,-0.160438,-0.275341,0.0584517,
0.00100702,-0.0401737,-0.154779,-0.111216,-0.0170272,0.0178132,-0.152993,-0.185273,-0.301857,0.0402742,
-0.0183648,-0.0612372,-0.181238,-0.135464,-0.0360033,0.0013264,-0.177554,-0.212194,-0.33037,0.0202783,
-0.0397463,-0.0843854,-0.210098,-0.161891,-0.0568649,-0.0169773,-0.204266,-0.241485,-0.361138,-0.0018035,
-0.0634667,-0.109945,-0.241707,-0.190817,-0.0799254,-0.0374216,-0.233449,-0.273485,-0.394475,-0.0262954,
-0.0899335,-0.138321,-0.276488,-0.222632,-0.105574,-0.0604095,-0.265498,-0.308614,-0.430771,-0.0535938,
-0.119654,-0.170011,-0.314963,-0.257824,-0.134298,-0.0864465,-0.300902,-0.347389,-0.470512,-0.0841875,
-0.153262,-0.205641,-0.357777,-0.296999,-0.166709,-0.116168,-0.340276,-0.390451,-0.514313,-0.118682,
-0.191552,-0.245988,-0.405729,-0.340917,-0.203576,-0.150373,-0.384384,-0.438602,-0.562949,-0.157829,
-0.235504,-0.292017,-0.459799,-0.390518,-0.245853,-0.190053,-0.434179,-0.492828,-0.617392,-0.202552,
-0.286304,-0.344888,-0.521162,-0.446941,-0.294698,-0.236411,-0.490814,-0.554318,-0.678836,-0.253962,
-0.345308,-0.405935,-0.591153,-0.511495,-0.351442,-0.290833,-0.555618,-0.62443,-0.748673,-0.313331,
-0.413906,-0.476533,-0.671129,-0.585533,-0.417458,-0.354757,-0.62997,-0.704557,-0.828367,-0.381972,
-0.493223,-0.557808,-0.762168,-0.670155,-0.493869,-0.429373,-0.71501,-0.795812,-0.919152,-0.46097,
-0.583614,-0.650153,-0.864564,-0.765721,-0.581057,-0.515129,-0.811156,-0.898527,-1.02151,-0.550725,
-0.68413,-0.7527,-0.977292,-0.87132,-0.678135,-0.611189,-0.917564,-1.01169,-1.13458,-0.650455,
-0.792311,-0.86311,-1.0978,-0.984558,-0.78274,-0.715214,-1.0319,-1.13273,-1.25589,-0.757972,
-0.904648,-0.977991,-1.22246,-1.10199,-0.891472,-0.823794,-1.15072,-1.25798,-1.38175,-0.870067,
-1.01753,-1.09381,-1.34753,-1.22003,-1.00082,-0.933387,-1.27045,-1.38363,-1.5083,-0.98336,
-1.12808,-1.20771,-1.47001,-1.33582,-1.10801,-1.04116,-1.38813,-1.50661,-1.63235,-1.0951,
-1.2345,-1.31783,-1.58797,-1.4475,-1.21128,-1.14531,-1.50187,-1.62496,-1.75182,-1.20349,
-1.33594,-1.42322,-1.70047,-1.55415,-1.3098,-1.24497,-1.61065,-1.73769,-1.86564,-1.30761,
-1.43216,-1.52351,-1.80721,-1.65542,-1.40334,-1.33989,-1.71411,-1.8445,-1.97344,-1.40714,
-1.52328,-1.61867,-1.90827,-1.75132,-1.492,-1.43013,-1.81226,-1.94547,-2.07524,-1.5021,
-1.60955,-1.70882,-2.00386,-1.84198,-1.57599,-1.5159,-1.90524,-2.04083,-2.17123,-1.59265,
-1.69126,-1.79414,-2.09428,-1.92756,-1.65555,-1.59743,-1.99325,-2.13091,-2.26167,-1.679,
-1.76866,-1.87476,-2.17978,-2.00822,-1.7309,-1.67494,-2.07651,-2.216,-2.34681,-1.76135,
-1.84198,-1.95083,-2.2606,-2.08406,-1.80219,-1.74857,-2.15517,-2.29637,-2.42688,-1.83984,
-1.91137,-2.02244,-2.33692,-2.15517,-1.86954,-1.81845,-2.22937,-2.37223,-2.50203,-1.91459,
-1.97696,-2.08966,-2.40889,-2.22159,-1.93304,-1.88465,-2.29923,-2.44377,-2.57244,-1.98569,
-2.03884,-2.15256,-2.47665,-2.28338,-1.99272,-1.9472,-2.36484,-2.51115,-2.63821,-2.05319,
-2.09708,-2.2112,-2.54028,-2.34057,-2.04863,-2.00615,-2.42627,-2.5745,-2.69947,-2.11713,
-2.15175,-2.26563,-2.59989,-2.39321,-2.10079,-2.06151,-2.48361,-2.63395,-2.7563,-2.17754,
-2.20291,-2.31593,-2.65557,-2.44134,-2.14924,-2.11331,-2.53693,-2.6896,-2.80883,-2.23447,
-2.25061,-2.36218,-2.70743,-2.48507,-2.19403,-2.16159,-2.58633,-2.74158,-2.85715,-2.28796,
-2.29493,-2.40449,-2.75556,-2.52447,-2.23522,-2.20639,-2.63192,-2.79001,-2.90141,-2.33807,
-2.33596,-2.44299,-2.80009,-2.55968,-2.27289,-2.24779,-2.67381,-2.83499,-2.94173,-2.38488,
-2.37379,-2.4778,-2.84115,-2.59085,-2.30714,-2.28587,-2.71215,-2.87668,-2.97827,-2.42846,
-2.40853,-2.50909,-2.87889,-2.61813,-2.33808,-2.32072,-2.74709,-2.91521,-3.01119,-2.46894,
-2.4403,-2.53702,-2.91344,-2.64173,-2.36584,-2.35247,-2.77878,-2.95073,-3.04067,-2.50643,
-2.46924,-2.56179,-2.94498,-2.66183,-2.39058,-2.38126,-2.8074,-2.9834,-3.06689,-2.54106,
-2.49547,-2.58357,-2.97368,-2.67865,-2.41244,-2.4072,-2.83313,-3.01336,-3.09005,-2.57298,
-2.51915,-2.60257,-2.99971,-2.69241,-2.4316,-2.43047,-2.85616,-3.04079,-3.11034,-2.60234,
-2.54043,-2.61897,-3.02323,-2.70331,-2.44821,-2.45121,-2.87667,-3.06585,-3.12796,-2.6293,
-2.55944,-2.63297,-3.04444,-2.71158,-2.46245,-2.46958,-2.89485,-3.0887,-3.1431,-2.65402,
-2.57635,-2.64477,-3.0635,-2.71744,-2.47449,-2.48573,-2.91089,-3.10951,-3.15596,-2.67665,
-2.59129,-2.65454,-3.08058,-2.72108,-2.48449,-2.49982,-2.92496,-3.12842,-3.16672,-2.69735,
-2.6044,-2.66246,-3.09584,-2.72272,-2.49262,-2.51201,-2.93724,-3.14558,-3.17557,-2.71628,
-2.61582,-2.66871,-3.10945,-2.72254,-2.49904,-2.52243,-2.94789,-3.16115,-3.18268,-2.73358,
-2.62567,-2.67344,-3.12156,-2.72072,-2.50388,-2.53122,-2.95707,-3.17526,-3.1882,-2.74939,
-2.63408,-2.67681,-3.1323,-2.71744,-2.50728,-2.53852,-2.96493,-3.18803,-3.1923,-2.76386,
-2.64116,-2.67894,-3.14181,-2.71284,-2.50939,-2.54445,-2.9716,-3.1996,-3.19512,-2.7771,
-2.64701,-2.67998,-3.15022,-2.70707,-2.51032,-2.54912,-2.97722,-3.21008,-3.19678,-2.78925,
-2.65174,-2.68003,-3.15764,-2.70026,-2.51018,-2.55264,-2.98191,-3.21956,-3.19743,-2.8004,
-2.65542,-2.67921,-3.16418,-2.69253,-2.50908,-2.55511,-2.98577,-3.22816,-3.19716,-2.81066,
-2.65815,-2.67761,-3.16994,-2.684,-2.50711,-2.55663,-2.98891,-3.23596,-3.19608,-2.82014,
-2.65999,-2.67532,-3.17501,-2.67476,-2.50435,-2.55726,-2.99141,-3.24305,-3.19429,-2.8289,
-2.66101,-2.67242,-3.17948,-2.66489,-2.50089,-2.55709,-2.99336,-3.2495,-3.19188,-2.83705,
-2.66127,-2.66898,-3.18341,-2.65448,-2.49679,-2.55618,-2.99483,-3.25538,-3.18891,-2.84464,
-2.66083,-2.66506,-3.18689,-2.64359,-2.49211,-2.55459,-2.9959,-3.26076,-3.18547,-2.85175,
-2.65972,-2.66072,-3.18998,-2.63229,-2.48691,-2.55237,-2.99662,-3.26569,-3.18161,-2.85844,
-2.65799,-2.656,-3.19272,-2.62061,-2.48124,-2.54957,-2.99705,-3.27023,-3.17739,-2.86475,
-2.65568,-2.65094,-3.19517,-2.60862,-2.47513,-2.54623,-2.99723,-3.27442,-3.17286,-2.87075,
-2.6528,-2.64559,-3.19738,-2.59634,-2.46863,-2.54239,-2.9972,-3.27831,-3.16806,-2.87648,
-2.64939,-2.63997,-3.19939,-2.5838,-2.46176,-2.53807,-2.99701,-3.28193,-3.16303,-2.88197,
-2.64547,-2.6341,-3.20124,-2.57104,-2.45454,-2.5333,-2.99668,-3.28532,-3.1578,-2.88726,
-2.64104,-2.62801,-3.20295,-2.55806,-2.44701,-2.5281,-2.99625,-3.2885,-3.1524,-2.89239,
-2.63612,-2.6217,-3.20455,-2.54489,-2.43916,-2.52248,-2.99572,-3.29151,-3.14686,-2.89737,
-2.63071,-2.6152,-3.20608,-2.53152,-2.43102,-2.51645,-2.99513,-3.29437,-3.14118,-2.90224,
-2.62482,-2.6085,-3.20754,-2.51797,-2.4226,-2.51002,-2.99449,-3.2971,-3.1354,-2.90702,
-2.61845,-2.60161,-3.20897,-2.50423,-2.41388,-2.5032,-2.99382,-3.29971,-3.12952,-2.91172,
-2.61158,-2.59453,-3.21037,-2.4903,-2.40488,-2.49597,-2.99311,-3.30223,-3.12354,-2.91637,
-2.6042,-2.58725,-3.21176,-2.47617,-2.39559,-2.48834,-2.99238,-3.30465,-3.11748,-2.92097,
-2.59631,-2.57978,-3.21314,-2.46183,-2.38599,-2.48029,-2.99162,-3.30701,-3.11133,-2.92555,
-2.58788,-2.57208,-3.21453,-2.44725,-2.37609,-2.47182,-2.99085,-3.30929,-3.1051,-2.9301,
-2.57889,-2.56416,-3.21594,-2.43242,-2.36586,-2.46291,-2.99006,-3.31152,-3.09878,-2.93464,
-2.56932,-2.556,-3.21736,-2.41731,-2.35528,-2.45352,-2.98923,-3.31368,-3.09237,-2.93917,
-2.55913,-2.54756,-3.21879,-2.40188,-2.34433,-2.44365,-2.98837,-3.3158,-3.08584,-2.94371,
