74.948,-56.3828,
75.228,-56.6978,
75.5083,-57.0092,
75.7889,-57.317,
76.0697,-57.6214,
76.3506,-57.9222,
76.6317,-58.2195,
76.9129,-58.5135,
77.1941,-58.804,
77.4753,-59.0912,
77.7565,-59.375,
78.0376,-59.6554,
78.3186,-59.9325,
78.5994,-60.2063,
78.88,-60.4768,
79.1604,-60.744,
79.4405,-61.0078,
79.7203,-61.2684,
79.9998,-61.5256,
80.2789,-61.7794,
80.5576,-62.03,
80.8358,-62.2771,
81.1135,-62.5209,
81.3907,-62.7613,
81.6674,-62.9983,
81.9435,-63.2318,
82.2189,-63.4619,
82.4937,-63.6884,
82.7679,-63.9113,
83.0413,-64.1307,
83.3139,-64.3464,
83.5858,-64.5584,
83.8568,-64.7667,
84.127,-64.9712,
84.3963,-65.1718,
84.6647,-65.3685,
84.9321,-65.5612,
85.1986,-65.7499,
85.464,-65.9344,
85.7283,-66.1147,
85.9916,-66.2907,
86.2537,-66.4623,
86.5147,-66.6294,
86.7745,-66.7919,
87.033,-66.9498,
87.2902,-67.1028,
87.5461,-67.2509,
87.8007,-67.394,
88.0539,-67.5319,
88.3056,-67.6645,
88.5558,-67.7916,
88.8046,-67.9132,
89.0517,-68.0289,
89.2972,-68.1388,
89.5411,-68.2425,
89.7832,-68.3399,
90.0236,-68.4309,
90.2622,-68.5151,
90.4989,-68.5924,
90.7337,-68.6626,
90.9665,-68.7254,
91.1973,-68.7806,
91.426,-68.8278,
91.6525,-68.8669,
91.8768,-68.8974,
92.0988,-68.9192,
92.3185,-68.9318,
92.5357,-68.9349,
92.7504,-68.9281,
92.9626,-68.911,
93.172,-68.8832,
93.3788,-68.8443,
93.5826,-68.7937,
93.7836,-68.731,
93.9815,-68.6557,
94.1763,-68.567,
94.3678,-68.4645,
94.556,-68.3475,
94.7408,-68.2152,
94.9219,-68.067,
95.0993,-67.9021,
95.2729,-67.7195,
95.4425,-67.5184,
95.6079,-67.2979,
95.7691,-67.0567,
95.9257,-66.794,
96.0777,-66.5083,
96.2249,-66.1985,
96.367,-65.8631,
96.5039,-65.5006,
96.6353,-65.1095,
96.7611,-64.6879,
96.8808,-64.2339,
96.9943,-63.7455,
97.1014,-63.2206,
97.2016,-62.6566,
97.2946,-62.0511,
97.3802,-61.4011,
97.4579,-60.7037,
97.5274,-59.9555,
97.5881,-59.1531,
97.6397,-58.2925,
97.6817,-57.3695,
97.7135,-56.3796,
97.7346,-55.318,
97.7444,-54.1795,
97.7421,-52.9583,
97.7272,-51.6484,
97.6988,-50.2436,
97.6561,-48.737,
97.5982,-47.1215,
97.5242,-45.3899,
97.433,-43.5346,
97.3236,-41.5483,
97.1947,-39.4238,
97.0452,-37.1543,
96.8735,-34.7341,
96.6784,-32.1587,
96.4583,-29.4258,
96.2117,-26.5355,
95.9368,-23.4916,
95.6321,-20.3019,
95.2958,-16.9799,
