0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.114828,0.114828,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,0.00377903,1,
0.0460577,0.0460577,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,0.0051825,2,
0.0207333,0.0207333,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,0.00569932,3,
0.0114184,0.0114184,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,0.00588942,4,
0.00799264,0.00799264,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,0.00595933,5,
0.00673281,0.00673281,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,0.00598504,6,
0.0062695,0.0062695,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,0.0059945,7,
0.00609911,0.00609911,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,0.00599798,8,
0.00603645,0.00603645,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,0.00599926,9,
