0.913249,0.444421,0.333722,0.187473,-0.547774,-0.527494,
0.998121,0.479066,0.391598,0.0958714,-0.557926,-0.531689,
1.09095,0.560923,0.481124,0.176811,-0.546759,-0.526521,
1.15729,0.702089,0.614976,0.616652,-0.502634,-0.499804,
0.397185,0.786558,0.682092,1.4566,-0.419858,-0.448949,
-0.672268,0.455746,0.354674,1.15713,-0.469424,-0.484964,
-0.904275,-0.203317,-0.263133,0.646898,-0.472477,-0.41228,
-1.22408,-0.794468,-0.768844,0.23533,-0.107255,-0.0241011,
-1.04212,-1.11371,-1.03814,-1.23146,-0.0589984,0.0630573,
0.346728,-0.986257,-0.901323,-1.40872,-0.229315,0.0253727,
0.49,-0.688071,-0.567689,-0.941662,0.0504502,0.264955,
-0.0830288,-0.478999,-0.318498,-0.788235,0.347826,0.442595,
-0.53794,-0.311007,-0.177845,-0.563949,0.502515,0.492185,
-0.74452,-0.196422,-0.111835,-0.25312,0.546438,0.485284,
-0.763384,-0.104865,-0.0627821,0.0623861,0.539873,0.46271,
-0.620143,0.0165187,0.0239387,0.356692,0.498461,0.419739,
-0.261188,0.230349,0.205572,0.587532,0.377074,0.303011,
0.358173,0.527396,0.472474,0.575589,0.0697301,0.00969054,
0.867851,0.718506,0.645945,0.299885,-0.250419,-0.29115,
1.15442,0.877088,0.78581,0.382853,-0.318045,-0.365184,
0.730524,1.07729,0.952204,1.38688,-0.140927,-0.263639,
-0.474759,0.8878,0.758129,1.31647,-0.0528449,-0.249807,
-0.48349,0.521726,0.372709,0.882864,-0.30333,-0.417238,
-0.042919,0.149625,0.0173115,0.775238,-0.474413,-0.459124,
0.219394,-0.215485,-0.266732,0.655853,-0.407052,-0.30173,
0.308932,-0.442361,-0.397504,0.497724,-0.116586,0.00595778,
0.364333,-0.37929,-0.271147,0.316958,0.228565,0.29178,
0.495667,0.0210309,0.113094,0.0310557,0.397879,0.354621,
0.671627,0.570174,0.562651,-0.325505,0.151328,0.0544302,
0.936936,0.820966,0.754313,-0.404165,-0.162981,-0.237161,
1.4345,1.04788,0.948155,0.230953,-0.159096,-0.25655,
0.3646,1.22763,1.11963,1.53528,0.344876,0.0183256,
-0.558365,0.838514,0.81253,1.19469,0.508783,-0.0115756,
-0.230106,0.673212,0.527343,0.870766,0.113995,-0.291167,
0.40739,0.627463,0.398377,0.696698,-0.230619,-0.453532,
0.804828,0.606416,0.404973,0.42899,-0.418417,-0.509979,
0.997624,0.644747,0.486694,0.312219,-0.476375,-0.519926,
1.11614,0.754771,0.61844,0.553197,-0.454112,-0.497069,
0.622972,0.868333,0.7316,1.3734,-0.362668,-0.436521,
