1.10961,0.665365,0.575137,-0.300918,-0.496863,-0.499741,
1.35964,0.867595,0.76049,0.606186,-0.415601,-0.446738,
0.0786166,0.944004,0.810008,1.5248,-0.238901,-0.343937,
-0.713986,0.57142,0.439842,1.03413,-0.343116,-0.425573,
-0.560523,0.0358758,-0.07356,0.738913,-0.477326,-0.450061,
-0.496891,-0.517836,-0.528992,0.709078,-0.248444,-0.151055,
-0.710795,-0.763293,-0.703826,0.65929,0.114889,0.194273,
-1.15026,-0.897742,-0.80888,0.378832,0.242273,0.313472,
-1.2046,-1.18285,-1.05753,-1.08406,0.0283502,0.188502,
0.241459,-1.06648,-0.980667,-1.46018,-0.438054,-0.00949074,
0.528084,-0.739251,-0.633506,-0.979188,-0.209101,0.203573,
-0.0530658,-0.608497,-0.397807,-0.803754,0.160891,0.413461,
-0.576948,-0.511881,-0.29998,-0.576678,0.40712,0.496789,
-0.835589,-0.458317,-0.297601,-0.300338,0.515154,0.520792,
-0.942517,-0.4517,-0.334432,-0.119904,0.550976,0.529417,
-1.0119,-0.483166,-0.391128,-0.0651251,0.557768,0.532209,
-1.09625,-0.556915,-0.474152,-0.168448,0.5469,0.527241,
-1.15199,-0.683014,-0.595164,-0.598563,0.508178,0.504225,
-0.459486,-0.758048,-0.65571,-1.42706,0.438783,0.461937,
0.647292,-0.438167,-0.339628,-1.18498,0.483852,0.493046,
0.956632,0.226633,0.28272,-0.632176,0.470494,0.407364,
1.31869,0.815903,0.788233,-0.0809932,0.101727,0.0181151,
0.775357,1.08832,1.01216,1.39753,0.0620834,-0.0634147,
-0.487094,0.895796,0.803574,1.31431,0.0820528,-0.118499,
-0.463256,0.582175,0.452492,0.881324,-0.21379,-0.349752,
0.0528962,0.292767,0.155023,0.76759,-0.44384,-0.463025,
0.40731,0.017392,-0.0673135,0.583688,-0.493001,-0.420262,
0.548708,-0.206305,-0.21754,0.29716,-0.382955,-0.26846,
0.494472,-0.339987,-0.275375,-0.062324,-0.147521,-0.0388097,
0.172854,-0.322783,-0.207417,-0.40792,0.154765,0.198246,
-0.327837,-0.174326,-0.0806269,-0.444132,0.379782,0.33142,
-0.604122,-0.0146832,0.0172387,-0.150226,0.44273,0.349016,
-0.558363,0.136439,0.113063,0.226845,0.385211,0.291406,
-0.184017,0.326259,0.262654,0.527843,0.201037,0.133035,
0.449883,0.514613,0.43713,0.490428,-0.135521,-0.165027,
0.869792,0.610705,0.536354,0.196712,-0.387096,-0.394382,
1.08787,0.711791,0.630429,0.162751,-0.447903,-0.455903,
1.19164,0.890363,0.78665,0.792826,-0.376642,-0.414911,
0.0153046,0.920719,0.792957,1.51041,-0.235035,-0.337784,
-0.708654,0.540633,0.413565,1.01544,-0.359194,-0.431511,
-0.547795,-0.000679752,-0.102112,0.740357,-0.477192,-0.442447,
-0.504696,-0.542656,-0.546571,0.709692,-0.225013,-0.128443,
-0.733258,-0.771632,-0.709929,0.651684,0.129219,0.206401,
-1.19375,-0.912223,-0.821808,0.333827,0.239598,0.31212,
-1.10115,-1.19962,-1.07236,-1.18989,-0.00889592,0.166709,
0.308702,-1.03696,-0.957054,-1.42895,-0.447017,-0.00640484,
0.499919,-0.725962,-0.612519,-0.956904,-0.182816,0.22153,
-0.0979407,-0.601609,-0.387126,-0.793016,0.182262,0.422632,
-0.604304,-0.507724,-0.29865,-0.555916,0.417915,0.49957,
-0.847358,-0.458468,-0.301092,-0.283945,0.51881,0.521793,
-0.949352,-0.455601,-0.340313,-0.1139,0.551603,0.529907,
-1.02006,-0.491164,-0.39971,-0.0725445,0.556752,0.532091,
-1.1073,-0.570663,-0.487167,-0.200314,0.543559,0.525667,
-1.13571,-0.701611,-0.611593,-0.695214,0.499883,0.499285,
-0.293149,-0.743833,-0.640198,-1.46673,0.43422,0.460026,
0.719064,-0.371788,-0.275043,-1.10675,0.496084,0.498427,
0.981061,0.317606,0.363379,-0.581729,0.438047,0.367429,
1.37703,0.862455,0.827598,0.0516552,0.0670717,-0.0163425,
0.577991,1.09129,1.01101,1.47719,0.0833415,-0.0554117,
-0.552321,0.85622,0.761708,1.24651,0.0549684,-0.144172,
-0.402746,0.548126,0.413747,0.860065,-0.24845,-0.372108,
0.108226,0.259491,0.125414,0.752277,-0.459214,-0.465261,
0.436255,-0.0105533,-0.0873488,0.553187,-0.488024,-0.408017,
0.554759,-0.225606,-0.228246,0.255999,-0.362991,-0.246705,
0.472938,-0.345819,-0.273486,-0.110506,-0.116778,-0.0122528,
0.113151,-0.312692,-0.195968,-0.436477,0.18538,0.218616,
-0.383699,-0.162154,-0.0744134,-0.419215,0.395431,0.340112,
-0.62156,-0.00928886,0.0173021,-0.10177,0.44686,0.353048,
-0.54039,0.142502,0.11686,0.272871,0.384258,0.293393,
-0.131634,0.342652,0.279523,0.549965,0.190355,0.125369,
0.505969,0.535328,0.459747,0.469144,-0.153339,-0.182397,
0.899928,0.633911,0.559233,0.185412,-0.389335,-0.398946,
1.12076,0.747371,0.662776,0.214303,-0.433686,-0.447324,
1.09673,0.936202,0.825742,1.01975,-0.337036,-0.389831,
-0.208264,0.885216,0.75626,1.46253,-0.218012,-0.332422,
-0.700795,0.471126,0.341908,0.933073,-0.382212,-0.445322,
-0.482383,-0.0741216,-0.167662,0.739062,-0.467315,-0.418746,
-0.461238,-0.57459,-0.567435,0.721372,-0.177765,-0.0792612,
-0.681267,-0.759092,-0.692311,0.674424,0.163657,0.237957,
-1.08983,-0.867711,-0.776188,0.43453,0.278767,0.343266,
-1.34168,-1.14019,-1.01493,-0.887892,0.109974,0.243673,
0.121747,-1.11323,-1.00526,-1.5013,-0.364387,0.0230246,
0.562288,-0.767617,-0.659573,-1.0196,-0.203099,0.197032,
0.0242161,-0.604767,-0.400169,-0.819398,0.161816,0.408545,
-0.514951,-0.484747,-0.275862,-0.612604,0.411054,0.493907,
-0.793472,-0.407524,-0.250796,-0.323557,0.52206,0.515376,
-0.894655,-0.374028,-0.264887,-0.0907495,0.559928,0.522379,
-0.925606,-0.365074,-0.286949,0.0607556,0.571456,0.526927,
-0.938041,-0.369373,-0.308866,0.146798,0.574634,0.530198,
-0.954326,-0.384579,-0.332741,0.181818,0.574918,0.532345,
-0.98797,-0.415009,-0.365739,0.167582,0.573137,0.533368,
-1.05322,-0.471815,-0.419902,0.08185,0.566961,0.531915,
-1.15911,-0.574198,-0.5132,-0.164127,0.547534,0.521969,
-1.11151,-0.728578,-0.648741,-0.885196,0.491603,0.487164,
0.0470153,-0.695839,-0.598988,-1.47959,0.436075,0.456965,
0.842909,-0.222007,-0.136248,-0.936869,0.515516,0.499135,
1.06396,0.496107,0.516435,-0.454271,0.348476,0.268913,
1.43424,0.95422,0.905901,0.491011,0.0239113,-0.0615154,
0.141622,1.0576,0.971795,1.53713,0.113959,-0.0512873,
-0.62517,0.759246,0.656039,1.0918,-0.0370837,-0.217032,
-0.259643,0.45644,0.316505,0.82431,-0.333087,-0.418509,
0.208535,0.159134,0.0414304,0.711732,-0.486172,-0.458371,
0.467188,-0.108509,-0.159248,0.489704,-0.453086,-0.355053,
0.53275,-0.301812,-0.274651,0.181775,-0.267742,-0.149029,
0.400144,-0.353415,-0.255153,-0.186835,0.0223595,0.105866,
0.01114,-0.214581,-0.100005,-0.462973,0.295243,0.28479,
-0.395458,0.0116987,0.0667055,-0.391153,0.395637,0.302676,
-0.536992,0.19811,0.173863,-0.0807291,0.313072,0.197913,
-0.373821,0.309742,0.21978,0.298028,0.0997345,0.0172095,
0.116395,0.325947,0.217051,0.505123,-0.19114,-0.196779,
0.597342,0.272205,0.201609,0.300102,-0.419821,-0.367221,
0.757784,0.21117,0.177737,-0.0420842,-0.516407,-0.452282,
0.702534,0.130808,0.118177,-0.319397,-0.536116,-0.473919,
0.488996,-0.0191388,-0.0149668,-0.53515,-0.502196,-0.441105,
0.0541315,-0.293776,-0.267297,-0.658051,-0.353571,-0.29383,
-0.565126,-0.611393,-0.559175,-0.505269,-0.00172754,0.0485251,
-0.973946,-0.783736,-0.711524,-0.279627,0.262545,0.30284,
-1.1962,-0.959672,-0.861014,-0.657209,0.260118,0.325204,
-0.20633,-1.05286,-0.924735,-1.52495,0.0581057,0.220189,
0.625346,-0.740773,-0.609124,-1.11575,0.146501,0.315146,
0.357313,-0.361658,-0.212331,-0.81896,0.398415,0.456337,
-0.00958953,0.0476858,0.147522,-0.746575,0.467567,0.403166,
-0.165706,0.397645,0.398608,-0.646323,0.257379,0.135518,
-0.213408,0.493571,0.411135,-0.545399,-0.107147,-0.202686,
-0.328523,0.268778,0.163299,-0.421817,-0.387298,-0.399717,
-0.598658,-0.250949,-0.302305,-0.148226,-0.390742,-0.313862,
-0.887735,-0.727242,-0.690436,0.151488,-0.028518,0.0600689,
-1.25173,-0.952485,-0.873705,-0.043978,0.149003,0.232577,
-0.807657,-1.1927,-1.07848,-1.3852,-0.10356,0.0941658,
0.449383,-0.958064,-0.875643,-1.33727,-0.344989,0.0377233,
0.418193,-0.686465,-0.545393,-0.90902,-0.0216416,0.284576,
