-1.86839,-2.0969,
4.08647,-7.6393,
2.16123,1.67568,
0.958907,7.44818,
-2.55616,-1.29316,
-1.7517,-4.57815,
3.18471,0.832357,
1.5408,3.27108,
-4.23552,0.0483018,
-1.62741,-2.60056,
5.63921,-2.39284,
1.86736,2.09866,
-4.10595,7.6228,
-2.15996,-1.67719,
-0.947795,-7.4608,
2.55429,1.29467,
1.7526,4.58579,
-3.18159,-0.834598,
-1.54105,-3.27438,
4.23044,-0.0431479,
1.62666,2.60271,
-5.63491,2.37819,
-1.86632,-2.10043,
4.12536,-7.60618,
2.1587,1.6787,
0.936589,7.4734,
-2.55242,-1.29618,
-1.75349,-4.59347,
3.17849,0.836833,
1.5413,3.27769,
-4.22537,0.0380137,
-1.6259,-2.60486,
5.63057,-2.36359,
1.86529,2.1022,
-4.14468,7.58943,
-2.15744,-1.68022,
-0.92529,-7.48597,
2.55056,1.29769,
1.75437,4.60117,
-3.17539,-0.839063,
-1.54156,-3.28101,
4.22031,-0.032899,
1.62515,2.60702,
-5.6262,2.34905,
-1.86425,-2.10397,
4.16393,-7.57256,
2.15617,1.68173,
0.913897,7.49851,
-2.5487,-1.2992,
-1.75525,-4.6089,
3.17229,0.841288,
1.54182,3.28434,
-4.21525,0.0278037,
-1.6244,-2.60918,
5.62181,-2.33457,
1.86322,2.10574,
-4.18309,7.55556,
-2.15492,-1.68325,
-0.90241,-7.51102,
2.54684,1.30071,
1.75612,4.61665,
-3.16921,-0.843507,
-1.54209,-3.28767,
4.21021,-0.0227277,
1.62365,2.61134,
-5.61738,2.32015,
-1.86219,-2.10751,
4.20217,-7.53843,
2.15366,1.68477,
0.890829,7.52351,
-2.54499,-1.30222,
-1.75698,-4.62444,
3.16612,0.84572,
1.54237,3.29102,
-4.20517,0.017671,
-1.62291,-2.6135,
5.61293,-2.30579,
1.86116,2.10928,
-4.22117,7.52117,
-2.1524,-1.68628,
-0.879153,-7.53596,
2.54314,1.30373,
1.75783,4.63225,
-3.16305,-0.847929,
-1.54265,-3.29437,
4.20014,-0.0126334,
1.62216,2.61566,
-5.60845,2.29149,
-1.86013,-2.11106,
4.24009,-7.5038,
2.15114,1.6878,
0.867383,7.54838,
-2.54129,-1.30523,
-1.75867,-4.64008,
3.15998,0.850131,
1.54293,3.29773,
-4.19512,0.00761485,
-1.62142,-2.61783,
5.60394,-2.27724,
1.8591,2.11283,
