-1.96316,-2.40377,
-2.0232,-2.52102,
-2.08759,-2.64925,
-2.15665,-2.78977,
-2.23069,-2.94406,
-2.31008,-3.11384,
-2.39518,-3.30112,
-2.48641,-3.50822,
-2.58418,-3.73783,
-2.68894,-3.99313,
-2.80115,-4.27785,
-2.92128,-4.59637,
-3.04984,-4.95393,
-3.1873,-5.35673,
-3.33417,-5.81221,
-3.49097,-6.32932,
-3.65828,-6.91886,
-3.83675,-7.59397,
-4.02728,-8.3707,
-4.23123,-9.26875,
-4.45085,-10.3125,
-4.69004,-11.5325,
-4.95567,-12.9668,
-5.25975,-14.6644,
-5.62289,-16.6887,
-6.07943,-19.124,
-6.68438,-22.0866,
-7.52103,-25.7429,
-8.70469,-30.343,
-10.3696,-36.2764,
-12.602,-44.1619,
-15.2083,-54.9518,
-16.995,-69.8456,
-13.9525,-88.9805,
2.25565,-106.494,
35.2205,-106.056,
64.2626,-80.4032,
70.2893,-50.7961,
63.5026,-29.6594,
53.7027,-16.2269,
44.424,-8.05263,
36.6187,-3.18055,
30.3335,-0.30853,
25.3448,1.36546,
21.3896,2.32098,
18.2371,2.84318,
15.704,3.10264,
13.6495,3.20251,
11.9669,3.20589,
10.5758,3.1518,
9.41534,3.0646,
8.43896,2.95957,
7.6109,2.84632,
6.90342,2.73084,
6.29481,2.61684,
5.76792,2.50656,
5.3091,2.40128,
4.90739,2.30165,
4.55389,2.20795,
4.24139,2.1202,
3.96393,2.03827,
3.71661,1.96194,
3.49534,1.89091,
3.29669,1.8249,
3.1178,1.76359,
2.95623,1.70669,
2.80991,1.65389,
2.67707,1.60492,
2.5562,1.55952,
2.446,1.51744,
2.34532,1.47847,
2.25319,1.4424,
2.16876,1.40904,
2.09128,1.37822,
2.0201,1.34977,
1.95464,1.32356,
1.89439,1.29946,
1.8389,1.27734,
1.78778,1.25711,
1.74068,1.23866,
1.69728,1.22191,
1.65731,1.20678,
1.62051,1.1932,
1.58667,1.18111,
1.55558,1.17046,
1.52706,1.16119,
1.50097,1.15327,
1.47715,1.14666,
1.45549,1.14134,
1.43586,1.13727,
1.41817,1.13444,
1.40233,1.13283,
1.38826,1.13244,
1.37588,1.13327,
1.36515,1.13532,
1.35601,1.13858,
1.3484,1.14308,
1.3423,1.14883,
1.33767,1.15586,
1.33449,1.16419,
1.33274,1.17385,
1.33241,1.18489,
1.33349,1.19735,
1.33597,1.21128,
1.33987,1.22675,
1.34519,1.24381,
1.35196,1.26255,
1.36018,1.28306,
1.3699,1.30542,
1.38113,1.32974,
1.39393,1.35615,
1.40834,1.38476,
1.42441,1.41574,
1.4422,1.44923,
1.46178,1.48542,
1.48323,1.52452,
1.50663,1.56673,
1.53207,1.61232,
1.55965,1.66156,
1.5895,1.71476,
1.62172,1.77226,
1.65647,1.83445,
1.69389,1.90177,
1.73415,1.97471,
1.77741,2.05382,
1.82389,2.13972,
1.87378,2.23311,
1.92732,2.33481,
1.98476,2.44571,
2.04638,2.56687,
2.11245,2.69946,
2.1833,2.84486,
2.25926,3.00464,
2.34071,3.18062,
2.42802,3.3749,
2.5216,3.58994,
2.62189,3.82861,
2.72934,4.09427,
2.84441,4.39088,
2.96759,4.72312,
3.09936,5.09654,
3.24023,5.51779,
3.39069,5.99482,
3.55129,6.53721,
3.72262,7.15658,
3.90541,7.86704,
4.10069,8.6859,
4.31007,9.63447,
4.53632,10.7392,
4.78422,12.0331,
5.06224,13.558,
5.38506,15.3675,
5.77765,17.5318,
6.28107,20.1455,
6.9599,23.3405,
7.90925,27.3092,
9.2546,32.3448,
11.1253,38.909,
13.547,47.7329,
16.0862,59.8971,
16.7942,76.4965,
10.0246,96.2795,
-12.9036,109.424,
-48.1069,98.7942,
-68.9322,68.7981,
-68.5738,41.9742,
-59.9715,23.9535,
-50.1453,12.7258,
-41.3674,5.95772,
-34.1384,1.94238,
-28.3611,-0.415997,
-23.7823,-1.78233,
-20.1468,-2.55262,
-17.2412,-2.96264,
-14.8986,-3.15394,
-12.9917,-3.2125,
-11.4246,-3.19112,
-10.1247,-3.12259,
-9.03671,-3.02742,
-8.11859,-2.91847,
-7.33778,-2.80384,
-6.66894,-2.68857,
-6.09219,-2.57574,
-5.59179,-2.46719,
-5.15514,-2.36393,
-4.7721,-2.26647,
-4.43446,-2.17497,
-4.13549,-2.08939,
-3.86964,-2.00954,
-3.63234,-1.9352,
-3.41976,-1.86605,
-3.2287,-1.80181,
-3.05645,-1.74215,
-2.90071,-1.68679,
-2.75954,-1.63543,
-2.63127,-1.58781,
-2.51447,-1.54366,
-2.40789,-1.50275,
-2.31047,-1.46487,
-2.22127,-1.42982,
