1.78256,0.499596,1.85298,-0.52202,1.85277,1.85266,1.85254,1.85243,0.500396,1.85218,1.85205,1.85192,-0.515442,1.85165,1.85151,1.85137,1.85122,1.85107,1.85091,1.85075,1.85059,1.85042,1.85025,1.85008,1.8499,1.84972,-0.504994,1.84935,1.84916,-0.50272,0.502347,1.84856,0.502506,0.502584,1.84793,1.84771,1.84748,-0.496594,0.502964,1.84679,1.84655,0.503183,1.84606,1.84581,1.84556,1.8453,-0.489591,1.84477,1.8445,1.84422,1.84394,1.84365,1.84337,1.84307,0.504047,1.84247,1.84217,1.84185,1.84154,1.84122,1.84089,1.84056,0.504512,1.83989,1.83955,1.8392,1.83884,1.83849,1.83812,-0.471136,1.83738,1.83701,1.83662,1.83624,1.83584,0.505155,-0.465352,1.83463,-0.463685,1.8338,1.83338,1.83295,1.83251,1.83207,1.83163,-0.457796,1.83072,1.83026,1.82979,1.82932,1.82884,1.82835,1.82786,1.82736,1.82686,1.82635,0.505895,1.82531,0.505946,1.82425,0.634568,0.698643,0.0668893,0.702169,0.0622907,0.0599858,0.057677,0.0553645,0.698866,0.0507278,0.0484036,0.0460755,0.70549,0.0414075,0.0390675,0.0367236,0.0343756,0.0320236,0.0296676,0.0273074,0.0249432,0.0225748,0.0202023,0.0178256,0.0154447,0.0130595,0.710686,0.00827653,0.00587858,0.711804,0.69961,-0.00134129,0.699687,0.699726,-0.00860076,-0.0110295,-0.0134628,0.714793,0.699928,-0.0207899,-0.0232414,0.700054,-0.0281586,-0.0306242,-0.0330945,-0.0355696,0.718169,-0.0405343,-0.0430239,-0.0455184,-0.0480179,-0.0505223,-0.0530317,-0.0555461,0.700644,-0.0605902,-0.0631199,-0.0656548,-0.0681949,-0.0707402,-0.0732909,-0.0758468,0.701042,-0.0809748,-0.0835469,-0.0861245,-0.0887076,-0.0912963,-0.0938906,0.726853,-0.0990961,-0.101707,-0.104324,-0.106947,-0.109576,0.701746,0.729512,-0.117498,0.730273,-0.122809,-0.125474,-0.128145,-0.130823,-0.133506,-0.136196,0.732941,-0.141596,-0.144305,-0.147021,-0.149744,-0.152473,-0.155209,-0.157952,-0.160702,-0.163458,-0.166222,0.703036,-0.17177,0.703168,-0.177348,
1.02666,-0.926662,0.70291,-1.36097,0.700126,0.698729,0.697329,0.695925,-0.926875,0.693109,0.691696,0.690279,-1.35955,0.687436,0.686009,0.684579,0.683146,0.681709,0.680268,0.678824,0.677377,0.675926,0.674471,0.673013,0.671551,0.670086,-1.35726,0.667144,0.665667,-1.35675,-0.927583,0.661215,-0.927657,-0.927694,0.656728,0.655225,0.653717,-1.3554,-0.927887,0.649172,0.647648,-0.928008,0.644589,0.643054,0.641514,0.63997,-1.35383,0.636869,0.635312,0.633751,0.632186,0.630616,0.629041,0.627463,-0.928573,0.624291,0.622699,0.621102,0.6195,0.617894,0.616283,0.614667,-0.928956,0.611421,0.60979,0.608155,0.606515,0.60487,0.603219,-1.34964,0.599903,0.598238,0.596567,0.594891,0.593209,-0.929637,-1.34831,0.588133,-1.34793,0.584721,0.583006,0.581286,0.579561,0.577829,0.576092,-1.34656,0.5726,0.570845,0.569084,0.567316,0.565543,0.563764,0.561978,0.560186,0.558387,0.556582,-0.930894,0.552953,-0.931025,0.549296,-1.33218,0.315388,-1.51583,0.0448142,-1.51706,-1.51767,-1.51828,-1.5189,0.317808,-1.52012,-1.52074,-1.52135,0.0467567,-1.52258,-1.52319,-1.52381,-1.52442,-1.52503,-1.52565,-1.52626,-1.52688,-1.52749,-1.5281,-1.52872,-1.52933,-1.52995,0.0498864,-1.53118,-1.53179,0.0505746,0.324356,-1.53364,0.324943,0.325236,-1.53548,-1.5361,-1.53671,0.052441,0.326697,-1.53856,-1.53917,0.327569,-1.5404,-1.54102,-1.54164,-1.54225,0.0545959,-1.54348,-1.5441,-1.54472,-1.54533,-1.54595,-1.54657,-1.54718,0.331314,-1.54842,-1.54903,-1.54965,-1.55027,-1.55088,-1.5515,-1.55212,0.333589,-1.55335,-1.55397,-1.55459,-1.55521,-1.55583,-1.55644,0.0603813,-1.55768,-1.5583,-1.55892,-1.55954,-1.56016,0.337236,0.0622251,-1.56201,0.0627593,-1.56325,-1.56387,-1.56449,-1.56511,-1.56573,-1.56635,0.0646554,-1.56759,-1.56821,-1.56884,-1.56946,-1.57008,-1.5707,-1.57132,-1.57194,-1.57256,-1.57319,0.342992,-1.57443,0.343532,-1.57567,
-0.798949,-0.438276,-1.24044,-1.15196,-1.24378,-1.24545,-1.24713,-1.2488,-0.443487,-1.25216,-1.25384,-1.25553,-1.15178,-1.2589,-1.26059,-1.26228,-1.26398,-1.26567,-1.26737,-1.26907,-1.27077,-1.27247,-1.27418,-1.27588,-1.27759,-1.2793,-1.15141,-1.28273,-1.28445,-1.15132,-0.457971,-1.28961,-0.4593,-0.459965,-1.29479,-1.29652,-1.29825,-1.15105,-0.463296,-1.30347,-1.30521,-0.4653,-1.3087,-1.31045,-1.3122,-1.31395,-1.15069,-1.31746,-1.31922,-1.32099,-1.32275,-1.32452,-1.32629,-1.32806,-0.474036,-1.33161,-1.33339,-1.33517,-1.33695,-1.33873,-1.34052,-1.34231,-0.479452,-1.3459,-1.3477,-1.3495,-1.3513,-1.35311,-1.35492,-1.14957,-1.35854,-1.36036,-1.36217,-1.364,-1.36582,-0.488319,-1.14916,-1.37131,-1.14904,-1.37498,-1.37682,-1.37866,-1.38051,-1.38236,-1.38421,-1.14858,-1.38792,-1.38979,-1.39165,-1.39352,-1.39539,-1.39726,-1.39913,-1.40101,-1.4029,-1.40478,-0.502815,-1.40856,-0.504207,-1.41235,-1.70317,-0.711188,-1.43033,-0.249321,-1.42751,-1.42609,-1.42467,-1.42324,-0.709391,-1.42037,-1.41893,-1.41748,-0.250098,-1.41457,-1.4131,-1.41163,-1.41016,-1.40868,-1.40719,-1.4057,-1.4042,-1.4027,-1.40119,-1.39968,-1.39816,-1.39663,-0.251414,-1.39356,-1.39202,-0.251714,-0.70431,-1.38736,-0.703838,-0.703601,-1.38264,-1.38105,-1.37946,-0.252542,-0.70241,-1.37465,-1.37303,-0.70169,-1.36978,-1.36815,-1.36651,-1.36486,-0.253528,-1.36154,-1.35987,-1.3582,-1.35652,-1.35483,-1.35313,-1.35143,-0.698523,-1.348,-1.34628,-1.34455,-1.34281,-1.34106,-1.33931,-1.33755,-0.696535,-1.33401,-1.33223,-1.33044,-1.32864,-1.32683,-1.32502,-0.256315,-1.32137,-1.31953,-1.31769,-1.31583,-1.31397,-0.69324,-0.257243,-1.30834,-0.257515,-1.30454,-1.30263,-1.3007,-1.29878,-1.29684,-1.29489,-0.258492,-1.29097,-1.28899,-1.28701,-1.28502,-1.28301,-1.281,-1.27898,-1.27695,-1.27491,-1.27285,-0.687744,-1.26872,-0.687209,-1.26455,
-1.63853,1.14279,-1.39171,0.377445,-1.3894,-1.38824,-1.38708,-1.38592,1.14039,-1.38358,-1.3824,-1.38123,0.377407,-1.37886,-1.37767,-1.37648,-1.37529,-1.37409,-1.37289,-1.37169,-1.37048,-1.36927,-1.36805,-1.36683,-1.36561,-1.36438,0.377531,-1.36192,-1.36069,0.377588,1.13361,-1.35695,1.13297,1.13266,-1.35319,-1.35192,-1.35066,0.377793,1.13106,-1.34683,-1.34555,1.1301,-1.34298,-1.34168,-1.34038,-1.33908,0.378119,-1.33646,-1.33515,-1.33383,-1.33251,-1.33118,-1.32985,-1.32851,1.12585,-1.32583,-1.32448,-1.32312,-1.32177,-1.3204,-1.31904,-1.31766,1.12318,-1.31491,-1.31352,-1.31213,-1.31074,-1.30934,-1.30793,0.379433,-1.30511,-1.30369,-1.30226,-1.30083,-1.2994,1.11874,0.379976,-1.29506,0.380145,-1.29215,-1.29068,-1.28921,-1.28773,-1.28625,-1.28476,0.38078,-1.28177,-1.28027,-1.27876,-1.27724,-1.27572,-1.27419,-1.27266,-1.27112,-1.26957,-1.26802,1.11131,-1.2649,1.11058,-1.26175,0.598438,-0.281218,0.971511,-0.764747,0.974179,0.975514,0.97685,0.978187,-0.28454,0.980864,0.982204,0.983545,-0.765992,0.986231,0.987575,0.98892,0.990267,0.991615,0.992963,0.994313,0.995664,0.997016,0.99837,0.999724,1.00108,1.00244,-0.767891,1.00515,1.00651,-0.768292,-0.293911,1.0106,-0.294781,-0.295216,1.0147,1.01607,1.01744,-0.76935,-0.297406,1.02156,1.02294,-0.298728,1.02569,1.02707,1.02845,1.02983,-0.770521,1.0326,1.03399,1.03538,1.03677,1.03816,1.03955,1.04095,-0.304535,1.04374,1.04514,1.04654,1.04794,1.04934,1.05075,1.05215,-0.30817,1.05497,1.05638,1.0578,1.05921,1.06063,1.06204,-0.773414,1.06489,1.06631,1.06774,1.06916,1.07059,-0.31418,-0.774264,1.07489,-0.774504,1.07776,1.0792,1.08065,1.08209,1.08354,1.08499,-0.775335,1.08789,1.08934,1.0908,1.09226,1.09372,1.09518,1.09665,1.09811,1.09958,1.10106,-0.32416,1.10401,-0.325129,1.10697,
-0.325228,1.38308,0.0728552,0.987608,0.0762383,0.0779354,0.0796362,0.0813408,1.3827,0.0847613,0.0864773,0.088197,0.990371,0.0916483,0.0933797,0.0951151,0.0968545,0.0985978,0.100345,0.102097,0.103852,0.105612,0.107375,0.109143,0.110915,0.112691,0.994717,0.116256,0.118045,0.995656,1.38154,0.123438,1.38143,1.38137,0.12887,0.13069,0.132514,0.998175,1.38108,0.138015,0.139857,1.38091,0.143557,0.145414,0.147275,0.149142,1.00103,0.152889,0.15477,0.156656,0.158548,0.160444,0.162345,0.164251,1.38012,0.168079,0.170001,0.171928,0.173861,0.175799,0.177742,0.179691,1.37961,0.183605,0.18557,0.187541,0.189517,0.1915,0.193488,1.00847,0.197481,0.199487,0.201498,0.203516,0.205539,1.37874,1.01077,0.211647,1.01143,0.21575,0.217811,0.219879,0.221953,0.224033,0.22612,1.01376,0.230315,0.232422,0.234536,0.236657,0.238785,0.24092,0.243063,0.245212,0.247369,0.249533,1.37722,0.253883,1.37707,0.258264,1.71825,0.00515086,1.76198,0.184488,1.76197,1.76196,1.76195,1.76194,0.00507377,1.76191,1.76189,1.76187,0.180834,1.76182,1.7618,1.76177,1.76175,1.76172,1.76169,1.76165,1.76162,1.76158,1.76154,1.7615,1.76146,1.76141,0.175148,1.76132,1.76127,0.173929,0.00485501,1.76111,0.00483447,0.00482415,1.76093,1.76087,1.7608,0.170679,0.00477206,1.76059,1.76052,0.00474037,1.76036,1.76028,1.7602,1.76011,0.167024,1.75994,1.75985,1.75975,1.75966,1.75956,1.75946,1.75935,0.00459888,1.75914,1.75903,1.75892,1.7588,1.75869,1.75857,1.75845,0.004508,1.75819,1.75806,1.75793,1.7578,1.75766,1.75752,0.157684,1.75723,1.75708,1.75693,1.75678,1.75662,0.00435313,0.154842,1.75613,0.154031,1.7558,1.75562,1.75545,1.75527,1.75508,1.7549,0.15119,1.75452,1.75432,1.75412,1.75392,1.75372,1.75351,1.7533,1.75308,1.75286,1.75264,0.00408089,1.75219,0.00405336,1.75172,
1.74939,0.563237,1.8576,-0.455159,1.85769,1.85773,1.85777,1.8578,0.563998,1.85786,1.85788,1.8579,-0.448364,1.85793,1.85794,1.85795,1.85795,1.85795,1.85795,1.85794,1.85793,1.85792,1.8579,1.85788,1.85786,1.85783,-0.437578,1.85777,1.85773,-0.435231,0.565851,1.8576,0.566002,0.566076,1.85743,1.85737,1.8573,-0.428912,0.566436,1.85708,1.857,0.566643,1.85682,1.85673,1.85663,1.85653,-0.421693,1.85631,1.8562,1.85608,1.85596,1.85584,1.85571,1.85557,0.567459,1.85529,1.85515,1.855,1.85484,1.85468,1.85452,1.85435,0.567897,1.854,1.85382,1.85364,1.85345,1.85325,1.85305,-0.402688,1.85264,1.85242,1.85221,1.85198,1.85176,0.5685,-0.396738,1.85104,-0.395023,1.85054,1.85029,1.85002,1.84976,1.84948,1.8492,-0.388968,1.84863,1.84834,1.84804,1.84773,1.84742,1.84711,1.84679,1.84646,1.84613,1.84579,0.569186,1.84509,0.569233,1.84438,0.740919,0.670624,0.174801,0.725552,0.170144,0.167809,0.16547,0.163128,0.670807,0.158429,0.156074,0.153714,0.728546,0.148982,0.146609,0.144232,0.141851,0.139465,0.137075,0.13468,0.132281,0.129878,0.12747,0.125057,0.12264,0.120218,0.733217,0.115361,0.112925,0.734221,0.67145,0.10559,0.671519,0.671555,0.0982118,0.0957427,0.0932687,0.7369,0.671737,0.085817,0.0833231,0.671852,0.0783202,0.0758111,0.0732968,0.0707774,0.739919,0.0657228,0.0631876,0.0606472,0.0581013,0.0555501,0.0529934,0.0504313,0.672395,0.0452906,0.0427119,0.0401276,0.0375376,0.034942,0.0323406,0.0297335,0.672767,0.0245018,0.0218771,0.0192465,0.0166099,0.0139672,0.0113185,0.747658,0.00600278,0.00333561,0.000662188,-0.00201754,-0.00470361,0.673434,0.750018,-0.0128004,0.750692,-0.018231,-0.0209562,-0.0236882,-0.0264269,-0.0291724,-0.0319249,0.753055,-0.0374506,-0.040224,-0.0430045,-0.0457922,-0.0485871,-0.0513894,-0.054199,-0.057016,-0.0598406,-0.0626727,0.674678,-0.0683599,0.674807,-0.0740782,
1.07335,-0.905043,0.753553,-1.35282,0.7508,0.74942,0.748036,0.746648,-0.905149,0.743864,0.742467,0.741067,-1.35133,0.738256,0.736846,0.735432,0.734015,0.732595,0.731171,0.729743,0.728313,0.726878,0.72544,0.723999,0.722554,0.721105,-1.34893,0.718197,0.716737,-1.3484,-0.905571,0.712336,-0.90562,-0.905645,0.7079,0.706414,0.704924,-1.34697,-0.905775,0.70043,0.698925,-0.905858,0.695901,0.694383,0.69286,0.691334,-1.34534,0.688269,0.68673,0.685186,0.683639,0.682087,0.68053,0.678969,-0.906265,0.675835,0.67426,0.672681,0.671098,0.66951,0.667917,0.66632,-0.906552,0.663111,0.661499,0.659882,0.658261,0.656634,0.655003,-1.34095,0.651725,0.650078,0.648426,0.646769,0.645107,-0.907082,-1.33956,0.640088,-1.33916,0.636715,0.63502,0.63332,0.631614,0.629902,0.628185,-1.33773,0.624733,0.622997,0.621257,0.619509,0.617756,0.615997,0.614232,0.61246,0.610682,0.608898,-0.908108,0.605309,-0.908216,0.601695,-1.29406,0.353443,-1.48773,0.0532353,-1.48903,-1.48969,-1.49034,-1.49099,0.355783,-1.4923,-1.49295,-1.49361,0.0553695,-1.49492,-1.49557,-1.49623,-1.49688,-1.49754,-1.49819,-1.49885,-1.4995,-1.50016,-1.50081,-1.50147,-1.50212,-1.50278,0.0588037,-1.50409,-1.50475,0.0595582,0.36211,-1.50672,0.362677,0.36296,-1.50869,-1.50935,-1.51,0.0616032,0.36437,-1.51198,-1.51264,0.365212,-1.51395,-1.51461,-1.51527,-1.51593,0.0639624,-1.51725,-1.51791,-1.51857,-1.51923,-1.51989,-1.52055,-1.52121,0.368822,-1.52254,-1.5232,-1.52386,-1.52452,-1.52518,-1.52585,-1.52651,0.371014,-1.52783,-1.5285,-1.52916,-1.52982,-1.53049,-1.53115,0.0702858,-1.53248,-1.53315,-1.53381,-1.53448,-1.53514,0.374524,0.0722982,-1.53714,0.0728809,-1.53848,-1.53914,-1.53981,-1.54048,-1.54115,-1.54182,0.0749485,-1.54315,-1.54382,-1.54449,-1.54516,-1.54583,-1.5465,-1.54717,-1.54785,-1.54852,-1.54919,0.380056,-1.55053,0.380574,-1.55188,
-0.709914,-0.498132,-1.1578,-1.17939,-1.16125,-1.16297,-1.1647,-1.16642,-0.503157,-1.16989,-1.17162,-1.17336,-1.17918,-1.17684,-1.17858,-1.18033,-1.18208,-1.18383,-1.18558,-1.18733,-1.18909,-1.19085,-1.19261,-1.19438,-1.19614,-1.19791,-1.17878,-1.20146,-1.20323,-1.17868,-0.517116,-1.20857,-0.518395,-0.519035,-1.21394,-1.21573,-1.21752,-1.17839,-0.522243,-1.22293,-1.22473,-0.524173,-1.22835,-1.23016,-1.23198,-1.2338,-1.17802,-1.23744,-1.23927,-1.2411,-1.24293,-1.24476,-1.2466,-1.24844,-0.53258,-1.25213,-1.25398,-1.25583,-1.25769,-1.25954,-1.2614,-1.26327,-0.53779,-1.267,-1.26887,-1.27075,-1.27263,-1.27451,-1.27639,-1.17687,-1.28017,-1.28206,-1.28396,-1.28586,-1.28776,-0.546315,-1.17645,-1.29349,-1.17632,-1.29732,-1.29925,-1.30117,-1.3031,-1.30503,-1.30697,-1.17587,-1.31085,-1.3128,-1.31475,-1.31671,-1.31866,-1.32062,-1.32259,-1.32456,-1.32653,-1.32851,-0.56024,-1.33247,-0.561577,-1.33645,-1.73336,-0.685625,-1.48987,-0.221208,-1.48729,-1.486,-1.48469,-1.48339,-0.683579,-1.48076,-1.47944,-1.47811,-0.221977,-1.47545,-1.4741,-1.47276,-1.47141,-1.47005,-1.46869,-1.46732,-1.46595,-1.46457,-1.46318,-1.4618,-1.4604,-1.459,-0.223276,-1.45618,-1.45477,-0.223571,-0.677815,-1.45048,-0.677281,-0.677013,-1.44615,-1.44469,-1.44323,-0.224386,-0.675668,-1.4388,-1.43732,-0.674856,-1.43432,-1.43282,-1.43131,-1.42979,-0.225353,-1.42673,-1.4252,-1.42365,-1.4221,-1.42054,-1.41898,-1.41741,-0.671289,-1.41425,-1.41266,-1.41106,-1.40946,-1.40785,-1.40623,-1.4046,-0.669056,-1.40133,-1.39968,-1.39803,-1.39637,-1.3947,-1.39302,-0.22808,-1.38964,-1.38794,-1.38624,-1.38452,-1.3828,-0.665365,-0.228986,-1.37758,-0.229251,-1.37406,-1.37229,-1.37051,-1.36872,-1.36692,-1.36512,-0.230203,-1.36148,-1.35965,-1.35781,-1.35596,-1.3541,-1.35223,-1.35035,-1.34846,-1.34657,-1.34466,-0.659235,-1.34082,-0.65864,-1.33694,
-1.67386,1.11463,-1.43809,0.318583,-1.43584,-1.43472,-1.43358,-1.43245,1.11207,-1.43017,-1.42903,-1.42788,0.318524,-1.42557,-1.42442,-1.42325,-1.42209,-1.42092,-1.41975,-1.41858,-1.4174,-1.41621,-1.41503,-1.41384,-1.41265,-1.41145,0.318623,-1.40905,-1.40784,0.318675,1.10482,-1.40419,1.10414,1.1038,-1.40051,-1.39928,-1.39804,0.318868,1.1021,-1.3943,-1.39305,1.10107,-1.39053,-1.38926,-1.38799,-1.38672,0.319183,-1.38416,-1.38287,-1.38158,-1.38029,-1.37899,-1.37768,-1.37637,1.09653,-1.37375,-1.37242,-1.3711,-1.36977,-1.36843,-1.36709,-1.36575,1.09368,-1.36305,-1.36169,-1.36032,-1.35896,-1.35758,-1.35621,0.320481,-1.35344,-1.35204,-1.35065,-1.34924,-1.34784,1.08894,0.321023,-1.34358,0.321192,-1.34072,-1.33928,-1.33784,-1.33639,-1.33493,-1.33347,0.321827,-1.33053,-1.32905,-1.32757,-1.32608,-1.32459,-1.32308,-1.32158,-1.32006,-1.31854,-1.31702,1.08102,-1.31395,1.08024,-1.31085,0.525565,-0.309575,0.916878,-0.781435,0.919687,0.921094,0.922502,0.92391,-0.31298,0.926731,0.928143,0.929557,-0.782619,0.932387,0.933803,0.935221,0.936641,0.938061,0.939483,0.940905,0.942329,0.943755,0.945181,0.946609,0.948038,0.949468,-0.784431,0.952333,0.953767,-0.784814,-0.322574,0.958078,-0.323463,-0.323909,0.9624,0.963844,0.965289,-0.785828,-0.326148,0.969633,0.971084,-0.3275,0.97399,0.975445,0.976902,0.97836,-0.786954,0.981281,0.982744,0.984209,0.985675,0.987142,0.988611,0.990082,-0.333433,0.993029,0.994505,0.995982,0.997461,0.998942,1.00042,1.00191,-0.337146,1.00488,1.00637,1.00786,1.00936,1.01085,1.01235,-0.789752,1.01535,1.01685,1.01836,1.01986,1.02137,-0.343278,-0.79058,1.02591,-0.790814,1.02895,1.03047,1.03199,1.03352,1.03504,1.03657,-0.791627,1.03964,1.04118,1.04271,1.04426,1.0458,1.04734,1.04889,1.05044,1.052,1.05355,-0.35345,1.05667,-0.354435,1.0598,
-0.388368,1.38825,0.00235178,0.999451,0.00568123,0.00735147,0.00902542,0.0107031,1.38781,0.0140698,0.0157588,0.0174516,1.002,0.0208489,0.0225534,0.0242618,0.0259741,0.0276904,0.0294107,0.031135,0.0328634,0.0345959,0.0363324,0.0380731,0.039818,0.041567,1.00601,0.0450778,0.0468395,1.00688,1.38653,0.0521507,1.38641,1.38635,0.0575014,0.0592939,0.0610908,1.00921,1.38603,0.0665092,0.0683245,1.38584,0.0719693,0.0737987,0.075633,0.077472,1.01185,0.0811647,0.0830184,0.084877,0.0867406,0.0886093,0.090483,0.0923618,1.38498,0.096135,0.0980293,0.099929,0.101834,0.103744,0.10566,0.107581,1.38442,0.11144,0.113377,0.115321,0.11727,0.119224,0.121185,1.01875,0.125123,0.127101,0.129085,0.131074,0.13307,1.38348,1.02089,0.139095,1.0215,0.143142,0.145176,0.147215,0.149262,0.151314,0.153374,1.02367,0.157512,0.159592,0.161678,0.163772,0.165872,0.167979,0.170093,0.172215,0.174344,0.17648,1.38185,0.180775,1.38168,0.1851,1.69655,0.00062339,1.75391,0.144627,1.75403,1.75408,1.75414,1.75419,0.000484139,1.75429,1.75433,1.75438,0.141033,1.75447,1.75451,1.75455,1.75459,1.75462,1.75466,1.75469,1.75473,1.75476,1.75479,1.75481,1.75484,1.75486,0.13545,1.7549,1.75492,0.134254,8.12183e-005,1.75497,4.29667e-005,2.37311e-005,1.755,1.75501,1.75501,0.131069,-7.35715e-005,1.75502,1.75501,-0.000132877,1.755,1.755,1.75499,1.75497,0.127489,1.75494,1.75493,1.75491,1.75489,1.75486,1.75484,1.75481,-0.000398376,1.75475,1.75471,1.75468,1.75464,1.7546,1.75456,1.75451,-0.000569096,1.75441,1.75436,1.75431,1.75425,1.75419,1.75413,0.118362,1.75401,1.75394,1.75387,1.75379,1.75372,-0.000859519,0.115591,1.75348,0.1148,1.75331,1.75322,1.75312,1.75303,1.75293,1.75283,0.112033,1.75262,1.75251,1.7524,1.75228,1.75216,1.75204,1.75192,1.75179,1.75166,1.75153,-0.00136625,1.75126,-0.00141713,1.75097,
