0.543789,-1.7204,0.0671251,-0.124603,
-0.0793724,0.734268,-0.168602,-0.284861,
-0.264796,0.315234,-0.0195026,-0.0579852,
-0.0459502,0.0788492,0.063615,0.0589084,
0.624794,-0.0908048,0.0685853,0.336212,
-0.500265,-0.511175,-0.315012,-0.841197,
-0.647402,-0.62059,-0.534679,-0.193608,
0.282552,0.90204,0.07936,0.735227,
0.0840486,-0.673605,0.229492,0.149968,
0.296291,-0.153517,0.0474466,0.0801558,
0.234257,0.108165,0.0522426,0.142748,
0.128289,0.618486,0.380879,0.194013,
-0.0517183,0.387988,0.213462,0.0353485,
0.185571,-1.42223,0.0546041,-0.4036,
-0.0775235,0.571249,-0.402077,-0.25507,
-0.304982,0.0408859,-0.385802,0.0419905,
-0.436659,-0.225548,0.16258,0.27616,
0.0424854,0.109353,0.563045,-0.220037,
0.0868686,-0.0407909,-0.223102,-0.383077,
0.157262,-0.645299,-0.741244,0.0734476,
-1.35497,1.12137,-0.107844,-0.419037,
0.217867,-0.518453,0.181586,0.47337,
0.26324,-0.407049,0.106286,0.081418,
0.214255,-0.0433044,-0.0137445,0.0637084,
0.137292,0.0685423,0.0229247,0.0960215,
0.137029,0.328286,0.222498,0.214608,
-0.167768,0.734466,0.442679,-0.105941,
1.16764,-0.585957,0.0726676,0.482755,
-0.300548,0.325335,-0.264099,-0.552708,
-0.218503,0.279912,-0.379971,-0.0695459,
-0.445286,-0.189409,-0.167466,0.136866,
-0.0703652,-0.442291,0.342466,0.0675671,
0.429931,0.139104,0.146025,-0.0943428,
0.0248791,0.468741,-0.262,-0.0561458,
-0.424029,-0.115518,-0.10908,-0.014186,
0.0062217,-0.631935,0.00279441,0.0522957,
0.284642,-0.0632013,-0.0159295,0.160763,
0.186417,0.354938,0.218747,0.229497,
-0.180149,0.68734,0.39275,-0.110577,
1.20537,-0.745322,0.0854458,0.441933,
-0.282044,0.366763,-0.286007,-0.523899,
-0.222018,0.239937,-0.405955,-0.05614,
-0.436805,-0.195121,-0.128397,0.208516,
-0.109167,-0.243848,0.523879,0.0296851,
0.244835,0.0857339,0.0149003,-0.409398,
0.206487,-0.46486,-0.839637,0.0449449,
-1.06622,-0.283048,-0.0160054,-0.797812,
0.383909,0.149582,0.155261,0.785015,
0.18312,-0.655946,0.0508743,0.0963039,
0.0233478,-0.145904,-0.0758388,-0.100821,
-0.826795,1.07165,-0.102034,0.0652274,
0.363064,-0.0296597,0.73721,0.508693,
0.781096,0.597525,0.179193,0.46332,
-0.381992,-0.577279,-0.161509,-0.780721,
-0.129065,0.707599,-0.108326,-0.116385,
-0.139986,0.166766,0.057083,0.0252401,
0.570177,-0.0852324,0.067111,0.320486,
-0.483055,-0.489183,-0.29868,-0.829399,
-0.476219,-0.576943,-0.607264,-0.0875474,
0.0701289,1.33479,0.0713418,0.501961,
0.0546919,-0.745284,0.185931,0.186632,
0.258661,-0.226752,0.00544072,0.0527462,
0.0674213,-0.0568699,-0.0548332,-0.0310449,
-0.296966,-0.0645956,-0.0759273,-0.247655,
0.0290425,1.17321,0.00935135,0.705945,
0.447025,0.39505,0.928803,0.207341,
0.536959,-1.64759,0.116087,-0.251557,
-0.0823881,0.698466,-0.231445,-0.28286,
-0.294107,0.278543,-0.101628,-0.080238,
-0.266905,-0.0562569,-0.0388369,-0.126165,
-0.185942,-0.496985,-0.294262,-0.215991,
0.152378,-0.508642,-0.275652,0.0631256,
-0.855441,1.43812,-0.137703,-0.00756122,
0.158723,-0.535369,0.365642,0.369749,
0.259035,-0.110364,0.429869,-0.00470337,
0.415136,0.180209,-0.051536,-0.315626,
0.0775107,-0.147786,-0.691648,0.149811,
-0.0371138,-0.163336,0.0325485,0.20711,
-0.00548514,0.0998373,0.211644,0.196619,
-0.0938175,0.732734,0.649019,0.0838458,
0.574473,0.147142,0.104599,0.411255,
-0.398969,-0.19461,-0.150222,-0.757126,
-0.160525,0.482847,-0.303213,-0.113043,
-0.386485,-0.0174205,-0.168126,-0.0706854,
-0.256988,-0.697698,-0.183144,-0.0444885,
0.18822,-0.279863,-0.125734,0.0445865,
